Geoname ID,Coordinates
1258474,"14.62239, 75.62951"
1568737,"17.75353, 106.42355"
2447513,"18.73694, 7.38528"
1646678,"-6.26111, 107.15278"
6316298,"-4.94667, -47.50472"
5341430,"37.70577, -122.46192"
4531405,"36.0526, -95.79082"
569273,"55.66473, 37.56135"
2210554,"31.20892, 16.58866"
1607017,"12.68095, 101.25798"
1803886,"24.92271, 102.48496"
5574991,"40.01499, -105.27055"
3646190,"10.60545, -67.03238"
1876124,"37.9075, 125.51"
7090987,"14.706, 121.108"
2656046,"52.13459, -0.46632"
1290596,"18.94291, 96.43408"
3404817,"-1.68222, -50.48028"
563514,"46.30794, 44.25537"
1631992,"-6.7559, 111.038"
2636486,"52.56667, -1.81667"
789225,"42.88333, 20.86667"
1560037,"18.66667, 105.66667"
5377995,"33.90224, -118.08173"
288955,"23.84944, 57.43861"
949224,"-22.94564, 30.48497"
1263797,"16.43083, 80.56815"
3467978,"-23.27583, -51.27833"
2832495,"50.87481, 8.02431"
3460733,"-21.205, -41.88778"
2886946,"50.35357, 7.57883"
3682028,"4.30079, -74.80754"
1636308,"-0.86291, 134.06402"
516436,"55.10993, 36.61238"
1337248,"25.01881, 90.01751"
3181913,"46.49067, 11.33982"
12541728,"33.59259, -84.67294"
3095049,"54.19438, 16.17222"
2418362,"11.31823, -12.28332"
1795842,"22.77019, 112.95776"
1735076,"5.3991, 100.36382"
3391360,"-0.03816, -51.17476"
89824,"30.0362, 47.91951"
2034440,"46.97544, 128.04804"
2643179,"51.26667, 0.51667"
751077,"40.35222, 27.97667"
2656192,"51.26249, -1.08708"
1610858,"13.7775, 100.51977"
3893532,"-37.03386, -73.14019"
4169014,"26.23786, -80.12477"
3435607,"-34.65142, -58.64074"
1851193,"35.31667, 137.13333"
2036595,"49.45, 117.7"
1269388,"26.51667, 88.73333"
1856977,"35.11667, 138.91667"
250258,"32.03917, 35.72722"
4682464,"30.62798, -96.33441"
1717911,"11.77528, 124.88611"
11427402,"-12.09086, -45.78501"
1665196,"23.70944, 120.54333"
3191648,"45.32673, 14.44241"
1867429,"38.51389, 125.18972"
378699,"12.7, 28.43333"
5793933,"47.97898, -122.20208"
1688253,"14.2814, 121.4161"
2347059,"12.45389, 4.1975"
1255254,"14.90832, 78.01031"
515879,"54.48147, 53.47103"
2035610,"48.4793, 124.87016"
286282,"24.34745, 56.70937"
4589387,"32.85462, -79.97481"
1787828,"28.16992, 105.43452"
2651621,"51.55, 0.16667"
3534599,"23.13767, -82.39339"
8403612,"30.82482, 108.35783"
1687801,"16.68808, 121.5487"
13589045,"46.82894, -71.22641"
1226260,"8.5778, 81.2289"
1808916,"29.29524, 108.16132"
1147540,"36.13068, 68.70829"
3682018,"7.0682, -73.16981"
1277240,"22.95387, 88.40098"
5503766,"36.02525, -115.24194"
5407933,"34.06862, -117.93895"
1858910,"36.40263, 136.45088"
3445062,"-23.51408, -46.58625"
1574507,"21.52471, 107.96619"
158151,"-9.23333, 33.61667"
2319668,"6.7, 6.33333"
2490098,"35.39664, 0.14027"
685826,"47.65729, 23.56808"
290503,"25.16744, 55.40708"
3096880,"51.76109, 18.09102"
3031137,"48.83545, 2.24128"
5577592,"40.42331, -104.70913"
4845193,"41.55815, -73.0515"
2037712,"44.53674, 125.69427"
4718097,"29.56357, -95.28605"
1861164,"35.96474, 139.69644"
6166142,"48.38202, -89.25018"
1786546,"31.16611, 112.58306"
159675,"-5.43333, 38.01667"
1859405,"36.4, 139.33333"
1500665,"54.6567, 86.1737"
6908641,"13.71669, 100.57159"
3617708,"12.92795, -85.91906"
2036671,"45.89326, 126.57836"
1806439,"27.55831, 116.63978"
1256913,"23.2, 77.08333"
3837213,"-31.53726, -68.52568"
1683877,"10.7375, 122.9666"
496638,"56.31204, 38.13869"
2338403,"6.97198, 3.99938"
3462011,"-23.54333, -46.41083"
5435464,"38.25445, -104.60914"
2634838,"51.59067, -0.02077"
965528,"-23.94299, 31.14107"
6825496,"34.55276, 135.59097"
580724,"55.39563, 43.8381"
1857665,"34.28333, 133.78333"
1631733,"-6.9875, 106.55139"
298435,"36.41305, 35.89033"
2037685,"45.34725, 130.83693"
10374906,"30.37345, -9.54761"
2473164,"36.75583, 10.11833"
1565157,"10.06522, 105.55863"
5113779,"40.74705, -73.86014"
5387428,"37.93576, -122.34775"
1795184,"23.11444, 113.84722"
5416541,"39.57916, -104.87692"
2634910,"53.68331, -1.49768"
7026833,"13.88724, 100.5792"
711390,"50.51809, 30.80671"
5375911,"33.55391, -117.21392"
1647149,"-7.3257, 108.3534"
1538637,"56.60056, 84.88639"
3050434,"46.90618, 19.69128"
1701124,"7.76333, 125.00528"
2037069,"47.44663, 126.92475"
11611942,"35.76971, 140.00238"
1803352,"36.42472, 114.20472"
3170647,"43.70853, 10.4036"
578740,"47.13746, 39.75713"
92511,"31.8632, 46.07321"
1496503,"63.19309, 75.43728"
150103,"-2.66667, 32.65"
98846,"32.55621, 45.41293"
6947756,"51.2372, -2.6266"
1028079,"-25.44278, 31.99528"
145724,"-8.41915, 20.74466"
99135,"32.05114, 44.44017"
5401395,"33.49364, -117.14836"
1803367,"36.84092, 115.71087"
967476,"-26.98023, 26.67272"
2468369,"33.88146, 10.0982"
3445993,"-28.46667, -49.00694"
1880283,"1.45083, 103.82861"
8593863,"50.89328, 6.99481"
971534,"-25.47512, 30.96935"
618577,"46.83158, 29.47671"
1639362,"-6.13139, 106.37972"
1880668,"1.31953, 103.88689"
5089178,"42.99564, -71.45479"
1813425,"34.80923, 116.90174"
4471025,"35.95569, -80.00532"
1725684,"8.75611, 125.7675"
1271883,"30.92574, 74.61311"
1273292,"28.6, 77.13333"
1255491,"26.25788, 82.07269"
4931972,"42.3751, -71.10561"
1857470,"36.51667, 136.56667"
294514,"32.175, 34.90694"
229362,"1.67444, 31.715"
6615440,"41.64928, -0.90757"
6324733,"47.56494, -52.70931"
934995,"-26.49884, 31.38004"
5324200,"38.00492, -121.80579"
5729485,"45.49818, -122.43148"
1285173,"20.46504, 94.8712"
3448351,"-22.83917, -42.10278"
13561778,"49.60902, 34.52933"
3029241,"49.18585, -0.35912"
4385018,"39.09556, -94.35523"
3663529,"-3.29972, -60.62056"
4942618,"42.63342, -71.31617"
2987914,"42.69764, 2.89541"
1783940,"29.71877, 120.24233"
2339631,"12.45347, 10.04115"
1220747,"37.83654, 68.77762"
4722625,"32.94818, -96.72972"
141679,"37.47318, 49.45785"
1581461,"10.81667, 106.68333"
738618,"40.3875, 36.08111"
1811729,"22.18659, 112.30424"
2790471,"50.4669, 4.86746"
980921,"-25.509, 28.064"
2328952,"12.87695, 10.45536"
2328684,"6.85783, 7.39577"
6822147,"33.52594, 130.4611"
1261931,"21.36671, 74.24051"
1732637,"3.586, 102.773"
1261669,"23.4067, 88.36861"
1272513,"24.25612, 72.17928"
3165771,"42.56335, 12.64329"
2992090,"48.86415, 2.44322"
3388376,"-8.00222, -35.01833"
229278,"1.08209, 34.17503"
6325488,"46.78139, -71.29217"
3667873,"5.71434, -72.93391"
4094455,"33.20984, -87.56917"
934765,"-20.23325, 57.46609"
1692565,"14.90167, 120.84917"
2548830,"32.50213, -6.68771"
2991214,"47.75205, 7.32866"
906054,"-15.24835, 23.12741"
7302861,"22.86416, 88.63701"
1646492,"-6.93889, 107.75278"
3598465,"14.8009, -89.54641"
2873074,"52.54525, 13.56983"
124620,"31.9364, 49.3039"
2653266,"51.73575, 0.46958"
3451668,"-22.46889, -44.44667"
1319389,"16.80852, 96.12415"
1481927,"16.81435, 96.11393"
6163012,"45.70004, -73.64732"
3465644,"-20.66028, -43.78611"
307864,"36.71611, 37.115"
5359488,"33.96168, -118.35313"
3471691,"-19.59333, -46.94056"
1277324,"23.04553, 88.83084"
3456147,"-19.98556, -43.84667"
346030,"30.7142, 31.24425"
1241622,"7.2906, 80.6336"
1255344,"17.14054, 79.62045"
1639094,"-6.97583, 108.48306"
119115,"37.106, 58.50955"
362973,"27.26881, 31.15232"
6317548,"-1.35528, -48.34194"
2502385,"35.20855, 4.17402"
518659,"53.09709, 49.94001"
2657970,"47.50564, 8.72413"
170592,"33.57175, 36.4027"
3431271,"-34.7574, -58.40279"
1832743,"37.29583, 127.63389"
1277936,"16.18673, 75.69614"
3454847,"-20.71889, -46.60972"
5784549,"40.60967, -111.9391"
2177091,"-37.56622, 143.84957"
4013714,"19.70413, -103.46383"
3164419,"45.54672, 11.5475"
3454690,"-22.76111, -47.15417"
378231,"17.70217, 33.98638"
2923544,"49.47593, 10.98856"
2343093,"4.80293, 8.25341"
3523183,"18.00011, -94.5569"
1259385,"11.66613, 92.74635"
1821263,"22.15583, 113.55694"
1814928,"30.53113, 120.4309"
1789496,"38.55258, 106.34805"
1261012,"18.18158, 76.03889"
4890864,"42.03725, -88.28119"
1707404,"18.1978, 120.5957"
1718306,"14.3132, 121.0576"
3587345,"13.80722, -89.17917"
1203344,"23.60612, 89.84064"
1270994,"21.96074, 70.80255"
5043473,"44.02163, -92.4699"
5119167,"40.5976, -73.96514"
1916012,"18.78229, 109.5013"
3640226,"9.03934, -69.73364"
1279390,"21.25665, 77.51006"
6317077,"-23.49472, -46.47389"
3058213,"48.12331, 17.12866"
191299,"-0.68174, 34.76666"
1175156,"30.72708, 72.64607"
2036337,"42.53306, 124.04028"
3465059,"-23.895, -46.42528"
667873,"47.79926, 22.86255"
2554006,"33.44976, -7.65239"
3397893,"-3.14306, -58.44417"
1638284,"-7.8353, 112.6947"
6318738,"-14.61944, -57.48583"
1280570,"24.00139, 97.86499"
1795857,"27.34089, 117.4831"
3625710,"8.0162, -62.40561"
5110918,"40.69427, -73.91875"
2847736,"48.49144, 9.20427"
1497917,"61.09979, 72.60349"
1277939,"27.09918, 84.09003"
1274767,"28.45178, 78.78277"
4998830,"42.73253, -84.55553"
1809077,"24.77985, 102.57548"
1255264,"16.81467, 81.52717"
10300648,"-37.83382, 144.93834"
2702979,"57.78145, 14.15618"
3589289,"14.33505, -91.02339"
1859586,"36.11667, 139.6"
2034497,"45.33319, 122.78464"
1848382,"35.11626, 136.19768"
1162813,"30.0445, 72.3556"
1671444,"24.9725, 121.26139"
347591,"31.0539, 31.37787"
3392734,"-9.40611, -38.21472"
2530048,"34.40731, -2.89732"
6822184,"39.13927, 141.1685"
998082,"-25.40892, 28.287"
3557846,"23.12518, -82.30067"
5347335,"38.24936, -122.03997"
361329,"28.82306, 30.89903"
495344,"55.92497, 37.97218"
4903976,"40.71754, -89.58426"
2653225,"53.25, -1.41667"
4164167,"25.94204, -80.2456"
5339840,"33.64113, -117.91867"
192785,"0.17124, 34.59466"
3460960,"-19.61917, -43.22694"
3625207,"10.08081, -69.1242"
2416402,"10.65, -14.61667"
13562438,"19.26758, 105.71594"
5116495,"40.73649, -73.87791"
2249222,"15.61867, -16.22436"
2188164,"-41.21667, 174.91667"
2852566,"50.88637, 7.0583"
3101619,"50.30582, 18.9742"
2516395,"37.76922, -3.79028"
2862375,"50.96545, 6.95314"
7284830,"47.52978, 19.08068"
1714201,"9.30646, 123.30769"
2944368,"53.55357, 8.57553"
1587759,"10.07431, 105.73974"
2651123,"53.52285, -1.13116"
6822159,"35.90196, 139.52489"
1801615,"24.68413, 113.59839"
2035399,"45.12902, 124.82769"
1798713,"22.99376, 114.71311"
1856243,"35.38333, 136.26667"
1862636,"35.25, 136.25"
1791706,"37.13611, 109.65972"
3463690,"-16.3775, -39.58028"
1791765,"28.9629, 106.92844"
1252942,"20.73933, 78.59784"
11612537,"35.02269, 136.90887"
1489530,"58.19807, 68.25457"
2327879,"8.14911, 4.72074"
3995019,"27.07057, -109.44345"
13546322,"45.64064, -73.58463"
919544,"-12.36475, 27.82286"
6822132,"35.72085, 139.37999"
3629614,"11.65806, -70.215"
3427408,"-34.67907, -58.47263"
516264,"55.68432, 37.44654"
2033147,"45.70595, 125.26606"
300822,"37.9293, 41.94134"
11101593,"22.28783, 113.94243"
1863018,"34.35, 132.33333"
1785545,"30.05, 121.14944"
5343858,"33.94001, -118.13257"
1569684,"13.98333, 108.0"
3402000,"-4.45528, -43.88556"
1632998,"-6.28417, 107.81056"
3688256,"3.90089, -76.29783"
1105728,"-25.34604, 28.83431"
4250542,"39.80172, -89.64371"
1163952,"25.12384, 68.53677"
3466696,"-18.16583, -47.94639"
5527554,"31.84568, -102.36764"
1609776,"16.44671, 102.833"
2491889,"35.43583, 7.14333"
2112656,"38.91667, 141.13333"
1185920,"22.89983, 89.90326"
2473247,"36.86012, 10.19337"
1692214,"7.73028, 125.09889"
1182829,"31.2024, 73.94857"
1271175,"24.18622, 86.30875"
6318694,"-12.78444, -38.40389"
3098722,"52.73371, 15.22505"
1278815,"12.79163, 78.71644"
1271662,"15.4313, 76.52933"
616635,"40.79305, 43.84635"
1218667,"37.59378, 61.83031"
1798131,"36.935, 101.67361"
187896,"3.93726, 41.85688"
5334223,"33.15809, -117.35059"
7027001,"13.78546, 100.61165"
1570863,"16.58321, 107.36438"
11962414,"-23.48874, -46.57762"
1800498,"36.71667, 117.5"
1147290,"36.75635, 66.8972"
3844421,"-32.88946, -68.84582"
752015,"40.65333, 35.83306"
1513604,"41.38555, 60.36408"
3433975,"-34.8544, -58.52474"
4905687,"40.69365, -89.58899"
1276736,"26.78817, 82.71617"
5780026,"40.23384, -111.65853"
1670106,"24.93448, 121.37139"
3183719,"40.4696, 19.48379"
4672989,"30.08605, -94.10185"
933945,"-20.29806, 57.47833"
1710544,"13.4324, 123.4115"
2315419,"-5.13122, 15.0541"
1682659,"14.0259, 121.5929"
2128574,"43.18944, 141.00222"
5412199,"39.80276, -105.08748"
1791536,"37.26366, 122.05228"
1804169,"27.68806, 111.42944"
232066,"0.18333, 30.08333"
690548,"48.6242, 22.2947"
385038,"26.13, 50.555"
2327143,"5.82917, 7.35056"
1277780,"22.78498, 88.32586"
511510,"55.64528, 37.33583"
13132725,"-15.31737, 28.26868"
13450916,"-15.90864, -48.06447"
3451329,"-23.71056, -46.41333"
1818020,"23.69824, 115.67953"
1574155,"20.91667, 106.08333"
3114256,"40.23604, -3.76752"
7026898,"13.73028, 100.65138"
467978,"52.61435, 38.50935"
8535094,"-23.49032, -46.6387"
6822152,"26.25902, 127.73012"
359212,"28.49456, 30.80526"
1817441,"29.06226, 106.1189"
3445446,"-23.21139, -46.82833"
3466692,"-21.13778, -48.97278"
6822174,"36.97682, 140.06642"
1238992,"6.88297, 79.90708"
3388713,"-5.79333, -35.32944"
2743856,"52.0575, 4.49306"
3427833,"-37.3287, -59.1369"
3463140,"-15.53722, -47.33444"
6332428,"40.79472, -73.9425"
11962397,"-23.67463, -46.68751"
1717641,"14.48369, 120.89878"
4499379,"34.23556, -77.94604"
3626219,"9.91861, -68.30472"
520068,"55.86486, 38.44853"
4724129,"30.50826, -97.6789"
1819283,"22.27875, 113.94307"
484912,"55.73333, 37.66667"
2419472,"9.1848, -10.09987"
3130583,"40.54746, -3.64197"
10865375,"35.74708, 51.27739"
32909,"35.6803, 51.0193"
2508287,"35.79639, 7.39278"
922083,"-10.96667, 22.9"
1714956,"6.74972, 125.35722"
3632929,"10.29532, -67.7177"
1266928,"21.82292, 75.61394"
155101,"-8.85, 34.83333"
3461109,"-23.59957, -46.61599"
2033536,"49.28333, 120.73333"
1807301,"23.11037, 113.4418"
5443910,"39.83665, -105.0372"
1254432,"27.48905, 95.35992"
2982652,"49.44313, 1.09932"
2989317,"47.90248, 1.90407"
5120034,"40.80788, -73.94542"
1815276,"33.14917, 107.32583"
1274040,"24.88963, 74.62403"
1614295,"12.93333, 100.88333"
2653261,"51.90006, -2.07972"
1252758,"13.10073, 77.59632"
1276895,"30.37451, 75.5487"
7026999,"13.62875, 100.50964"
8476509,"25.32354, 55.38774"
1809408,"28.04223, 105.81038"
6544099,"40.43547, -3.7317"
1518542,"45.01556, 78.37389"
1584784,"10.09377, 105.42916"
1184845,"29.14269, 71.25771"
229380,"-0.33379, 31.73409"
12432973,"-16.03095, -48.02929"
1278083,"26.06832, 83.18358"
3176746,"44.22177, 12.04144"
5345743,"34.06862, -118.02757"
1262578,"30.47426, 74.5166"
2042893,"41.15472, 126.28944"
1714781,"7.16985, 124.20836"
13561147,"48.01443, 37.73624"
1626560,"-7.03306, 107.51833"
1858794,"36.06868, 139.51684"
1276942,"21.93458, 86.72852"
3682281,"4.71638, -74.21195"
1880271,"1.36278, 103.8975"
1882101,"1.35083, 103.87083"
3348613,"-10.85147, 14.37993"
1862302,"34.05, 131.56667"
356989,"30.72816, 31.79697"
1684681,"6.6925, 124.67639"
3100796,"50.33394, 19.20479"
2520600,"36.52672, -6.2891"
1500973,"51.71108, 94.43776"
6317953,"-25.44472, -49.1925"
1258126,"22.72394, 88.34563"
11611628,"35.75202, 139.51169"
2289549,"6.74202, -7.34918"
1705536,"14.17025, 121.24181"
4984247,"42.27756, -83.74088"
792078,"43.89139, 20.34972"
3445782,"-23.76639, -53.325"
1308567,"21.8478, 99.67651"
5640350,"45.78329, -108.50069"
2848273,"51.17983, 7.1925"
986846,"-27.65036, 27.23488"
2035966,"42.77131, 129.42307"
3149318,"58.14671, 7.9956"
215976,"-4.33111, 20.58638"
1640581,"-6.97038, 109.64794"
4005143,"27.91989, -110.89888"
4391812,"39.09112, -94.41551"
1711718,"10.09889, 122.87056"
4151316,"27.96585, -82.8001"
1309937,"22.03501, 96.45683"
1699755,"7.19083, 124.53028"
889453,"-18.33328, 29.91534"
3874787,"-53.16282, -70.90922"
2362909,"10.64064, -4.75285"
1184055,"24.656, 68.837"
211734,"2.15127, 21.51672"
1261848,"16.23488, 80.04927"
3718962,"18.43117, -72.86521"
1213500,"3.3285, 99.1625"
1650077,"-8.2325, 114.35755"
2482908,"36.73829, 3.28079"
3980194,"19.26722, -103.73778"
2639093,"53.43012, -1.35678"
2034754,"40.12175, 116.64783"
1259297,"10.38128, 78.82141"
1512165,"56.26792, 90.50145"
1860063,"33.4425, 129.96972"
1852964,"36.31667, 139.58333"
716935,"47.95539, 21.71671"
12426999,"-23.3684, -46.31102"
233299,"-0.13398, 30.49616"
6136944,"48.54964, -123.36931"
11962419,"-23.59245, -46.78561"
2336589,"8.89367, 11.3596"
1619460,"13.76266, 100.47798"
757026,"50.01381, 20.98698"
3471830,"-18.64722, -48.18722"
2364104,"8.98333, 1.13333"
2395915,"7.18286, 1.99119"
2924573,"52.51559, 13.45482"
1790920,"31.07749, 109.87639"
1863209,"34.88333, 136.93333"
1860728,"34.76667, 138.01667"
352913,"27.3126, 30.96987"
1608534,"13.8196, 100.04427"
1278715,"21.59983, 71.21169"
1269939,"22.74747, 77.72736"
1277084,"25.1, 76.51667"
1795860,"27.91667, 112.51667"
1572526,"18.658, 105.752"
481453,"55.65625, 37.48496"
3836669,"-34.61531, -68.33238"
3461859,"-22.81639, -45.1925"
3460170,"-23.5275, -46.9025"
1579018,"20.80528, 106.62556"
1701537,"8.36972, 124.86444"
2337659,"7.83879, 4.48672"
2347954,"11.52134, 13.68952"
6822148,"37.49142, 139.94546"
3107784,"40.45535, -3.46973"
2262963,"38.5244, -8.8882"
1270801,"16.43547, 80.99555"
1712531,"14.83333, 120.88333"
1230089,"6.8905, 79.9015"
2650497,"50.76871, 0.28453"
353183,"28.64776, 30.841"
1253744,"17.40577, 78.55911"
1269065,"21.75482, 70.62347"
3080165,"51.93548, 15.50643"
1702649,"6.415, 125.61167"
1627610,"-6.11889, 106.575"
923295,"-15.38596, 35.3188"
3447854,"-16.70806, -49.09306"
3447998,"-23.44361, -51.87389"
3526798,"18.34536, -99.5413"
1268936,"28.12559, 75.39797"
2800931,"51.20892, 3.22424"
5059163,"46.87719, -96.7898"
1279344,"19.67203, 78.5359"
1609899,"14.06467, 100.64578"
1800175,"29.9994, 108.10913"
963516,"-31.89756, 26.87533"
3523149,"22.36094, -97.89997"
1580142,"20.64637, 106.05112"
1787901,"28.45433, 104.71498"
1591440,"22.48333, 104.86667"
1280737,"29.65, 91.1"
1276856,"18.23454, 75.69275"
3453535,"-25.44227, -49.06795"
3109981,"41.45152, 2.2081"
3696378,"-9.52614, -77.52869"
1273687,"22.83283, 74.25986"
3413829,"64.13548, -21.89541"
1041190,"-14.3525, 35.65056"
292878,"25.11641, 56.34141"
3647549,"10.18634, -67.45935"
1465594,"13.14819, 80.2314"
1562548,"21.30891, 105.60489"
2129537,"43.80306, 143.89083"
3471798,"-23.41944, -51.42444"
2857807,"50.10061, 8.76647"
1831797,"13.10271, 103.19822"
2756669,"51.81, 4.67361"
2555467,"34.92, -2.32"
1734815,"2.52462, 101.79651"
13156582,"40.20624, 44.50365"
302043,"38.48258, 28.14774"
3446370,"-24.71361, -53.74306"
2853969,"48.88436, 8.69892"
230166,"2.2499, 32.89985"
8657105,"16.04314, 108.18209"
1864416,"34.71378, 135.62033"
303873,"37.91631, 28.32225"
130697,"31.83027, 49.86756"
400771,"35.763, 50.9171"
2304848,"5.53532, -0.39827"
1686547,"14.21567, 120.97137"
406462,"35.6102, 51.1611"
1855095,"32.58333, 131.66667"
2330028,"7.38299, 4.26031"
3171168,"42.4584, 14.20283"
7290243,"53.48462, 10.22904"
5882873,"43.85012, -79.03288"
1605403,"13.725, 100.48511"
2751773,"52.15833, 4.49306"
1328872,"19.79537, 94.04791"
3450594,"-23.20083, -47.28694"
4167499,"28.03446, -80.58866"
1176106,"31.3332, 73.41868"
3472518,"-25.32472, -49.31"
740483,"41.02083, 40.52194"
1157290,"13.71061, 99.89617"
187968,"-3.21799, 40.11692"
888710,"-18.92809, 29.81486"
1178456,"28.00437, 69.31569"
2945756,"51.52392, 6.9285"
7849539,"6.9268, -6.0489"
4257227,"37.97476, -87.55585"
6138671,"45.70198, -73.78669"
8411054,"27.68056, 85.3875"
278913,"33.37889, 35.48389"
701822,"47.09514, 37.54131"
8504621,"11.27543, 25.14026"
8469668,"25.16383, 55.40987"
63400,"6.24585, 46.2247"
8469788,"25.08525, 55.14646"
490971,"55.63711, 37.38115"
1784953,"37.36497, 120.40997"
515024,"55.81242, 38.99155"
289011,"23.39083, 57.42444"
2495662,"36.46214, 7.42608"
13546525,"21.05618, 105.86675"
1271675,"26.47249, 76.71744"
3171180,"43.1122, 12.38878"
1273892,"28.30415, 74.96718"
3438115,"-25.3386, -57.52167"
1181439,"34.14822, 71.7406"
13308659,"22.57953, 113.9163"
1257055,"17.68589, 73.99333"
5178127,"40.60843, -75.49018"
3081741,"52.64817, 19.0678"
3628503,"9.66415, -68.58659"
309647,"39.71467, 43.04015"
10265071,"28.70275, 77.30995"
2820256,"48.39841, 9.99155"
3638371,"10.61919, -71.83814"
2037411,"40.45361, 124.07167"
11054399,"3.14657, 101.71023"
1650319,"-7.59939, 112.8186"
1803782,"30.3, 108.85"
3461936,"-15.80976, -47.97202"
1880176,"1.33611, 103.85"
